28.6139,77.2090
19.0760,72.8777
13.0827,80.2707
12.9716,77.5946
23.0225,72.5714
26.9124,75.7873
22.5726,88.3639
17.3850,78.4867
18.5204,73.8567
30.7333,76.7794
25.5941,85.1376
